epoch,loss,accuracy,percision,recall,f1_score
1,0.6303634612183822,0.8257898473553426,,0.0,
2,0.5609017932415008,0.8257898473553426,,0.0,
3,0.5554116570949554,0.8257898473553426,,0.0,
4,0.5569493602151456,0.8257898473553426,,0.0,
5,0.516020777048888,0.8257898473553426,,0.0,
6,0.5798700671820414,0.8257898473553426,,0.0,
7,0.5342887580394745,0.8257898473553426,,0.0,
8,0.48178913469972284,0.8257898473553426,,0.0,
